lsoa11,index2019
E01013363,0.364191866
E01013364,0.707352705
E01013365,0.768298706
E01013366,1.499588835
E01013368,0.329615535
E01013369,0.832312999
E01013370,0.169162741
E01013371,-0.298102433
E01013372,0.189532542
E01013373,0.93369345
E01013374,0.033694185
E01013375,-0.170262302
E01013376,0.126376587
E01013377,0.271880427
E01013378,-0.583897786
E01013379,0.467218238
E01013380,0.659583829
E01013381,0.337913265
E01013382,0.842194581
E01013383,0.799783999
E01013384,0.913575198
E01013385,1.233734681
E01013386,1.102495205
E01013387,0.202771065
E01013388,0.296916468
E01013389,0.509173982
E01013390,0.769033036
E01013391,0.276766177
E01013392,0.177980692
E01013393,0.884501828
E01013394,1.46259857
E01013395,0.228110456
E01013396,0.523917612
E01013397,0.205122702
E01013398,0.293404062
E01013399,1.264897246
E01013400,-0.008364964
E01013401,0.078049828
E01013402,-0.204761442
E01013403,-0.005963097
E01013404,0.885895729
E01013405,0.494287552
E01013406,0.624390851
E01013407,0.632265147
E01013408,0.228700875
E01013409,0.331220079
E01013410,0.980983791
E01013411,0.268434201
E01013412,0.633931776
E01013413,-0.12876783
E01013414,-0.05271494
E01013416,1.930562454
E01013417,0.348152794
E01013418,0.514352477
E01013419,0.543884846
E01013420,-0.121799185
E01013421,-0.160895621
E01013422,0.623384781
E01013423,-0.561076987
E01013424,-0.523361657
E01013425,-0.270686888
E01013426,0.378308651
E01013427,-0.132767427
E01013428,0.550623871
E01013429,0.243911912
E01013430,0.302336904
E01013431,0.413866867
E01013432,0.150325182
E01013433,0.390202015
E01013434,0.667214478
E01013435,0.181077568
E01013436,-0.367808019
E01013437,1.748771551
E01013438,-0.112843506
E01013439,-0.257218919
E01013440,-0.284582154
E01013441,0.221148776
E01013442,0.286745656
E01013443,2.413656088
E01013444,0.782184699
E01013445,1.344049017
E01013446,0.821725027
E01013447,1.264181861
E01013448,1.188857544
E01013449,0.52777915
E01013450,-0.047066325
E01013451,-0.36261009
E01013452,0.015209848
E01013453,1.478178599
E01013454,1.243698041
E01013455,1.68356397
E01013456,2.147438596
E01013457,1.478249589
E01013458,1.503855385
E01013459,0.08406627
E01013460,0.921547503
E01013461,-0.302783081
E01013462,0.185446323
E01013463,-0.463805936
E01013464,0.535632894
E01013465,-0.183593751
E01013466,-0.133635641
E01013467,-0.170526715
E01013468,0.029300349
E01013469,0.808932666
E01013470,2.413354042
E01013471,1.593111506
E01013472,3.071459523
E01013473,2.24562486
E01013474,2.146241417
E01013475,1.563287803
E01013476,1.290385575
E01013477,1.589751923
E01013479,2.2117131
E01013480,2.296292915
E01013481,0.179622448
E01013483,0.40916028
E01013484,0.364359012
E01013485,0.274422809
E01013486,0.459696654
E01013487,0.128514623
E01013488,-0.21860634
E01013489,0.219982195
E01013490,0.370718226
E01013491,0.052534981
E01013492,0.419506215
E01013493,0.620008857
E01013494,0.714512392
E01013495,0.206022074
E01013496,2.185272559
E01013497,1.005727903
E01013498,1.587537718
E01013499,2.079499244
E01013500,1.398797021
E01013501,1.970534797
E01013502,1.696704427
E01013503,1.000004449
E01013504,1.172409962
E01013505,0.411840287
E01013506,0.704346068
E01013507,1.038176039
E01013508,1.247531151
E01013509,0.666533976
E01013510,1.476283665
E01013511,0.594361915
E01013512,1.351499295
E01013513,0.959293994
E01013514,0.723686884
E01013515,0.932268074
E01013517,1.89590906
E01013518,1.259991423
E01013519,0.839619232
E01013520,0.187768013
E01013521,2.774362641
E01013522,1.595321928
E01013523,2.122336293
E01013524,0.800558104
E01013525,0.930075727
E01013526,0.20087801
E01013527,0.20741496
E01013528,0.952473858
E01013529,0.536936448
E01013530,2.297854009
E01013531,1.027000989
E01013532,1.304106571
E01013533,2.718124174
E01013534,1.36382423
E01013535,1.378781326
E01013536,2.105838337
E01013537,1.261628353
E01013538,1.435449493
E01013539,-0.394275883
E01013540,0.773385193
E01013541,-0.169226692
E01013542,1.389868445
E01013543,-0.229179199
E01013544,-0.448744697
E01013545,0.534641034
E01013546,0.054028774
E01013547,1.079955015
E01013548,1.459339265
E01013549,0.695744366
E01013550,1.055025117
E01013551,0.664878001
E01013552,1.572786212
E01013553,1.06765389
E01013554,1.396531888
E01013555,0.643021801
E01013556,-0.464967832
E01013557,0.200192183
E01013558,-0.153463762
E01013559,-0.556207202
E01013560,-0.466309963
E01013561,0.375333946
E01013562,0.677559996
E01013563,-0.425513274
E01013564,-0.382902045
E01013565,-0.066184327
E01013566,0.300344641
E01013567,-0.031779518
E01013568,0.104154482
E01013569,-0.154338519
E01013570,-0.119575895
E01013571,0.967425297
E01013572,0.626674575
E01013573,1.355600281
E01013574,0.240850101
E01013575,0.061625348
E01013576,-0.008740744
E01013577,0.017669219
E01013578,-0.008884485
E01013579,0.134757697
E01013580,0.572518343
E01013581,0.973434952
E01013582,0.537134898
E01013583,1.649796204
E01013584,0.656791696
E01013585,0.75370784
E01013586,1.602683316
E01013587,-0.033812369
E01013588,1.225863166
E01013589,0.331519517
E01013590,1.003510952
E01013591,1.267671925
E01013592,0.427992947
E01013593,0.804400226
E01013594,0.726552742
E01013595,1.205179446
E01013596,0.51311957
E01013597,1.763790629
E01013598,1.949519839
E01013599,0.298191042
E01013600,2.328757471
E01013601,1.965889714
E01013602,1.676991284
E01013603,2.705125284
E01013604,2.101811581
E01013605,0.829759235
E01013606,0.203973054
E01013607,-0.240010758
E01013608,2.050778611
E01013609,1.749907221
E01013610,2.915793415
E01013611,4.65980589
E01013612,2.13201572
E01013613,2.313902023
E01013614,2.308508424
E01013615,-0.061952642
E01013616,1.045607912
E01013617,0.775301233
E01013618,1.030266015
E01013619,1.906067664
E01013620,1.70899185
E01013621,1.943745234
E01013622,2.464705255
E01013623,0.42710062
E01013624,-0.231048916
E01013625,-0.055289551
E01013626,-0.27127784
E01013627,-0.626530598
E01013628,1.043816235
E01013629,-0.854405649
E01013630,-1.046572282
E01013631,1.482559159
E01013632,3.582230588
E01013633,2.583867798
E01013634,2.657903131
E01013635,0.685247271
E01013636,0.314498168
E01013637,3.318682979
E01013638,3.597184382
E01013639,2.464246882
E01013640,3.11810984
E01013641,0.556597608
E01013642,-0.104820658
E01013643,-0.456651395
E01013646,1.467289064
E01013647,0.551771827
E01013648,-0.41039964
E01013649,-0.187442031
E01013650,-0.855189052
E01013651,0.979554023
E01013652,0.489058233
E01013653,0.834461251
E01013654,-0.341099477
E01013655,0.25670602
E01013656,-0.976259785
E01013657,-0.381190254
E01013658,-1.078504961
E01013659,-0.868677096
E01013660,0.093689188
E01013661,1.427249612
E01013662,-0.732593451
E01013663,-0.735715981
E01013664,1.156733417
E01013665,-0.312291291
E01013666,-0.355162047
E01013667,1.370221637
E01013668,-0.085684165
E01013669,-0.470067415
E01013670,0.20100217
E01013671,0.278800552
E01013672,-0.210807413
E01013673,3.773036387
E01013674,5.116365002
E01013675,2.956596919
E01013676,3.219077867
E01013677,3.176369576
E01013678,3.244219246
E01013679,3.234288961
E01013680,-0.185398962
E01013681,0.689554591
E01013682,0.929521804
E01013683,0.51939229
E01013684,0.762628481
E01013685,0.338112741
E01013686,-0.233700104
E01013687,2.5197002
E01013688,2.253499902
E01013689,-0.383654167
E01013690,1.265715652
E01013691,4.133961746
E01013692,3.226430036
E01013693,4.300875161
E01013694,1.099910161
E01013695,1.22190231
E01013696,0.226757493
E01013697,1.551818625
E01013698,0.648793785
E01013699,0.298165165
E01013700,0.925549981
E01013702,-0.178342819
E01013703,0.043059925
E01013704,0.656622589
E01013705,1.337577021
E01013706,-0.38877506
E01013707,0.004404884
E01013709,0.071781061
E01013710,0.078142773
E01013711,2.889588971
E01013712,0.978908275
E01013713,-0.827167305
E01013714,-1.001381372
E01013715,-0.805865722
E01013716,-0.12207841
E01013717,-0.641100308
E01013718,-0.926101085
E01013719,-0.821795218
E01013720,0.314550432
E01013721,2.224108054
E01013722,1.938144722
E01013723,0.96784627
E01013725,1.603922639
E01013726,2.596892675
E01013727,2.893412872
E01013728,0.9692737
E01013729,1.641230394
E01013730,4.047372188
E01013731,2.047871231
E01013732,-0.186956714
E01013733,0.18091989
E01013734,0.27510588
E01013735,0.179446184
E01013736,0.299344655
E01013737,-0.13768865
E01013738,-0.604455767
E01013739,1.090724553
E01013740,-0.281792164
E01013741,-0.608984074
E01013742,-0.694452132
E01013743,-1.05686383
E01013744,-0.72159964
E01013745,-0.929853965
E01013746,0.065559059
E01013747,-0.740924997
E01013748,0.07775814
E01013749,-0.709193098
E01013750,-0.794765818
E01013751,-0.827820303
E01013752,-0.849799818
E01013753,-0.478115864
E01013754,-0.481454964
E01013755,-0.634255458
E01013756,-0.318627689
E01013757,-0.595684141
E01013758,-0.948536113
E01013759,-0.618755978
E01013760,0.223458477
E01013761,-0.628155947
E01013762,-0.780487781
E01013763,-0.359112838
E01013764,-1.023855676
E01013765,0.334090252
E01013766,-0.843045576
E01013767,0.621288568
E01013768,2.676121461
E01013770,0.675531223
E01013771,-0.104434337
E01013772,1.078037586
E01013773,1.345270383
E01013774,-0.024876744
E01013775,-0.588905086
E01013776,0.114343719
E01013777,0.151586148
E01013778,-0.231211513
E01013779,0.38643755
E01013780,0.660205733
E01013781,1.68563118
E01013782,0.353413783
E01013783,0.15007768
E01013784,0.498286993
E01013785,0.775993736
E01013786,0.661136449
E01013787,-0.068385484
E01013788,0.131951024
E01013789,0.112434922
E01013790,-0.171608589
E01013791,0.230301897
E01013792,0.144572449
E01013793,-0.193057105
E01013794,-0.247832865
E01013795,0.003116322
E01013796,-0.103477214
E01013797,-0.321408573
E01013798,-0.522928969
E01013799,-0.007799847
E01013800,0.011144714
E01013801,0.081153598
E01013802,-0.020156919
E01013803,-0.313947557
E01013804,-0.177977733
E01013805,0.194517878
E01013806,-0.149572262
E01013807,0.105224823
E01013808,0.485770596
E01013809,-0.339180625
E01013810,0.380396466
E01013811,0.671706997
E01013812,0.500003507
E01013813,-0.055898167
E01013814,0.500874968
E01013815,0.263639446
E01013816,-0.835657379
E01013817,1.352586551
E01013818,1.539974142
E01013819,1.889299891
E01013820,1.252674142
E01013821,1.656142868
E01013822,1.387176404
E01013823,1.061068526
E01013824,1.536661106
E01013825,1.632522541
E01013826,1.161109024
E01013827,1.614518584
E01013828,1.574832667
E01013829,1.920275277
E01013830,1.082887591
E01013831,1.181319064
E01013832,1.839236294
E01013833,1.684506867
E01013834,1.927315762
E01013835,2.151439124
E01013836,1.682030561
E01013837,0.135880912
E01013838,0.226655424
E01013839,1.246398439
E01013840,-0.102946447
E01013841,1.233439275
E01013842,0.66988413
E01013843,0.875657259
E01013844,1.269666109
E01013845,0.156046418
E01013846,0.963451959
E01013847,0.109072896
E01013849,2.355834748
E01013850,2.384085132
E01013851,3.113402043
E01013852,2.341432375
E01013853,2.207673709
E01013854,1.92533277
E01013855,1.397295989
E01013856,1.66148745
E01013858,1.268874362
E01013859,2.261508655
E01013860,1.764958316
E01013861,3.302629556
E01013862,2.093023762
E01013863,0.39181886
E01013864,1.366696549
E01013865,2.283848446
E01013866,2.435535001
E01013867,1.576104767
E01013868,1.835515936
E01013870,0.975523587
E01013871,1.484262735
E01013872,0.51039418
E01013873,-0.184079557
E01013874,0.011152011
E01013875,1.352037432
E01013876,2.574668441
E01013877,3.444455536
E01013878,2.07997511
E01013879,2.673139011
E01013880,2.796696472
E01013881,2.578845043
E01013882,2.626021987
E01013883,2.339339129
E01013884,2.456904884
E01013885,2.442123576
E01013886,2.008684221
E01013887,0.799364478
E01013888,2.19135907
E01013889,1.702208789
E01013890,1.592913983
E01013891,3.605782942
E01013892,1.039216835
E01013893,1.601248981
E01013894,0.981853907
E01013895,0.51755766
E01013896,2.406351908
E01013897,2.214259323
E01013898,0.046544321
E01013899,1.774115491
E01013900,1.726673849
E01013901,-0.37078782
E01013902,-0.119959433
E01013903,0.978922419
E01013904,1.9820705
E01013905,1.814850215
E01013906,1.836258053
E01013907,2.177183561
E01013908,1.949259089
E01013909,2.733807121
E01013910,1.655262182
E01013911,1.87868809
E01013912,1.570198188
E01013913,0.491889791
E01013914,0.205958846
E01013915,0.727574183
E01013916,1.436767738
E01013917,0.986099052
E01013918,0.723340006
E01013919,0.938424879
E01013920,1.995969855
E01013921,1.038880007
E01013924,-0.864765438
E01013926,-0.396976286
E01013928,-0.721191258
E01013929,1.328860013
E01013930,0.098065981
E01013931,0.489971655
E01013932,0.244377918
E01013933,0.71291708
E01013934,0.92369143
E01013935,1.640427242
E01013936,1.662763391
E01013937,0.709490901
E01013938,0.034268135
E01013939,1.536170833
E01013940,1.608585635
E01013941,0.15258271
E01013942,1.828548639
E01013943,0.796732934
E01013944,0.030876003
E01013945,0.20720676
E01013947,0.922315724
E01013948,2.130259325
E01013953,-1.130003498
E01013954,1.794127681
E01013957,1.231316863
E01013958,1.349530272
E01013959,1.2389517
E01013960,1.821097931
E01013961,0.217570168
E01013962,1.915460475
E01013963,1.743422014
E01013964,0.950686591
E01013965,1.086181985
E01013966,0.976322791
E01013967,1.744605488
E01013968,0.985355082
E01013969,0.720394666
E01013970,0.247836615
E01013971,0.814802245
E01013972,2.11363655
E01013973,-1.11135523
E01013974,-0.539936051
E01013975,-0.892216044
E01013976,0.626723503
E01013977,0.048328603
E01013978,-0.34939924
E01013979,-0.475938951
E01013980,-0.445861275
E01013981,-0.225481956
E01013982,-0.683278911
E01013983,0.335385211
E01013984,-0.377232711
E01013985,-0.5975669
E01013986,1.323245567
E01013987,0.964085328
E01013988,1.256200103
E01013989,1.144598241
E01013990,0.640574976
E01013991,0.528679824
E01013992,1.650969312
E01013993,1.3618538
E01013994,2.108366415
E01013995,2.423540022
E01013996,0.78758738
E01013997,0.677092869
E01013998,-0.045908619
E01013999,-0.384883572
E01014000,-0.082682752
E01014001,0.005394017
E01014002,0.709720205
E01014003,0.557345256
E01014004,0.421039706
E01014005,1.240956374
E01014006,0.41566702
E01014007,0.685876229
E01014008,-0.211080067
E01014009,-0.388592644
E01014010,1.952739044
E01014011,1.177089525
E01014012,0.427951596
E01014013,0.60972626
E01014014,-0.104157821
E01014015,0.348283893
E01014016,0.265543544
E01014017,-0.043101684
E01014018,-0.474385046
E01014019,-0.157870949
E01014020,-0.509725214
E01014021,-0.069915554
E01014022,0.493349623
E01014023,0.608628108
E01014024,-0.192689139
E01014025,0.208120886
E01014026,0.251815065
E01014027,0.601302311
E01014028,-0.582773039
E01014029,-0.099531708
E01014030,-0.313027834
E01014031,0.4280436
E01014032,0.505673103
E01014033,0.187699215
E01014034,0.785933174
E01014035,0.772811361
E01014036,0.148965128
E01014037,0.264010822
E01014038,0.744164493
E01014039,-0.085582272
E01014040,0.351836875
E01014041,0.341757365
E01014042,0.914679628
E01014043,0.196001925
E01014044,0.206669586
E01014045,0.174790822
E01014046,0.00572697
E01014047,1.473269407
E01014048,1.614105544
E01014049,0.7778111
E01014050,0.213390483
E01014051,-0.317173108
E01014052,-0.217351982
E01014053,0.213876411
E01014054,0.098795532
E01014055,-0.419920945
E01014056,-0.095853461
E01014057,0.604150156
E01014058,-0.024018534
E01014059,-0.329324295
E01014060,-0.064387834
E01014061,0.907068793
E01014062,1.180739123
E01014063,1.020687672
E01014064,1.450848201
E01014065,0.84975016
E01014066,1.605824758
E01014067,0.434429744
E01014068,0.987520567
E01014069,0.769030354
E01014070,0.742314434
E01014071,1.250339047
E01014072,1.03555815
E01014073,1.487393412
E01014074,1.724098375
E01014075,0.845253409
E01014076,1.112102578
E01014077,0.646942037
E01014078,0.742138971
E01014079,0.185056783
E01014080,0.182509447
E01014081,0.267525537
E01014082,0.351422124
E01014083,0.194154042
E01014084,1.094380427
E01014085,1.527825673
E01014086,1.944661007
E01014087,0.479154891
E01014088,0.559854306
E01014089,0.803618857
E01014090,0.600976199
E01014091,0.833005773
E01014092,0.952930838
E01014093,1.940074774
E01014094,0.512785596
E01014095,0.747983952
E01014096,0.477058008
E01014097,-0.138291488
E01014098,-0.072794576
E01014099,0.466120289
E01014100,0.027714284
E01014101,-0.365257899
E01014102,0.94281222
E01014103,1.093991948
E01014104,1.401073925
E01014105,1.70207363
E01014106,2.065867209
E01014107,1.61538512
E01014108,3.390344589
E01014109,2.605230252
E01014110,2.697627632
E01014111,0.011140643
E01014112,0.408500477
E01014113,2.454639664
E01014114,1.372127654
E01014115,3.594560722
E01014116,3.131075901
E01014117,1.962863904
E01014118,3.309112064
E01014119,1.716167042
E01014120,2.861789392
E01014121,2.240322445
E01014122,1.879471671
E01014123,1.209943762
E01014124,2.991932542
E01014125,3.11545215
E01014126,2.314384295
E01014127,2.574830409
E01014128,1.824178112
E01014129,2.369106228
E01014130,1.179301285
E01014131,-0.037900378
E01014132,-0.507099092
E01014133,2.149396251
E01014134,1.030299801
E01014135,0.720117473
E01014136,1.358363162
E01014137,1.052289517
E01014138,1.417763577
E01014139,1.71286847
E01014140,1.715250259
E01014141,1.275358643
E01014142,2.533977895
E01014143,2.096270666
E01014144,3.089333857
E01014145,2.282685225
E01014146,1.852795057
E01014147,1.129290284
E01014148,0.483697528
E01014149,0.884746377
E01014150,1.203636286
E01014151,2.194102852
E01014152,1.897517674
E01014153,2.243009352
E01014154,1.910248679
E01014155,2.17569423
E01014156,1.137781607
E01014157,1.0552262
E01014158,1.877362235
E01014159,2.315907574
E01014160,1.251551558
E01014161,1.78049832
E01014162,2.888888952
E01014163,1.829721169
E01014164,2.989440056
E01014165,2.086147317
E01014166,1.952895393
E01014167,0.368526865
E01014168,0.467166442
E01014169,1.608420113
E01014170,0.683452031
E01014171,0.246307526
E01014172,-0.415778584
E01014173,0.415639903
E01014174,-0.139718551
E01014175,0.039717065
E01014176,0.098018169
E01014177,-0.120451237
E01014178,0.193524237
E01014179,1.374255999
E01014180,1.561443344
E01014181,-0.205704614
E01014182,-0.217609621
E01014183,0.313605038
E01014184,1.734965711
E01014185,2.47913307
E01014186,1.625030729
E01014187,1.676565061
E01014188,1.278622564
E01014189,1.742239377
E01014190,1.138068786
E01014191,0.195300619
E01014192,1.184924625
E01014193,2.521678198
E01014194,2.411234752
E01014195,1.496766755
E01014196,2.657507033
E01014197,3.026440862
E01014198,2.414083318
E01014199,1.84795052
E01014200,2.481231545
E01014201,2.285289205
E01014202,1.172468423
E01014203,1.322644582
E01014204,1.146531642
E01014205,1.441676668
E01014206,1.997989101
E01014207,1.753160405
E01014208,2.239404732
E01014209,1.856023594
E01014210,3.001616567
E01014211,2.753988952
E01014212,4.699898467
E01014213,2.522985431
E01014214,1.353177603
E01014215,1.578614265
E01014216,1.857853849
E01014217,2.982148127
E01014218,3.021797486
E01014219,2.151839222
E01014220,2.593944275
E01014221,2.566249195
E01014222,2.82872328
E01014223,2.66665684
E01014224,4.25761473
E01014225,1.470139179
E01014226,3.212992244
E01014228,1.629402097
E01014229,3.002400766
E01014230,1.861712434
E01014231,2.156448601
E01014233,1.713399917
E01014234,1.99514983
E01014235,2.784618116
E01014236,2.182543961
E01014237,3.080540586
E01014238,2.967963531
E01014239,1.776634278
E01014240,1.557241381
E01014241,2.747807861
E01014242,2.657529408
E01014243,2.189595616
E01014244,2.59246887
E01014245,1.871221809
E01014246,2.458837827
E01014247,1.936968743
E01014248,1.758620106
E01014249,1.783046105
E01014250,3.248715575
E01014251,3.146875095
E01014252,2.937183685
E01014253,1.382077864
E01014254,1.738218659
E01014255,1.6354266
E01014256,1.986959596
E01014257,2.2545163
E01014258,0.982036112
E01014259,3.873712142
E01014260,2.735830751
E01014261,3.313145846
E01014262,2.823770273
E01014263,2.339606598
E01014264,1.769093045
E01014265,1.475208549
E01014266,2.660639322
E01014267,2.106725081
E01014268,2.132190153
E01014269,2.251649757
E01014270,0.943775159
E01014271,1.759020813
E01014272,1.328461381
E01014273,2.794647784
E01014274,3.023349983
E01014275,3.424399643
E01014276,2.102863824
E01014277,1.862126969
E01014278,2.777006213
E01014279,2.176428144
E01014280,1.664474808
E01014281,0.502505414
E01014282,1.026184569
E01014283,0.194420879
E01014284,0.160776955
E01014285,0.363151935
E01014286,1.056877133
E01014287,2.752888061
E01014288,1.043258944
E01014289,0.800528907
E01014290,0.71757449
E01014291,1.240037574
E01014292,1.034645398
E01014293,1.598131653
E01014294,2.982620345
E01014295,1.191031084
E01014296,2.649169852
E01014297,1.580934835
E01014298,2.55585448
E01014299,1.874872963
E01014300,2.576344331
E01014301,1.516575401
E01014302,2.901132253
E01014303,1.319509847
E01014304,1.174574336
E01014305,1.958619107
E01014306,2.335694566
E01014307,1.764777454
E01014308,2.000143844
E01014309,2.433288956
E01014310,1.224193349
E01014311,2.36323198
E01014312,1.635933247
E01014313,2.717707812
E01014314,1.027500626
E01014315,0.930866171
E01014316,2.249499435
E01014317,2.323167638
E01014318,0.599881695
E01014319,1.353510611
E01014320,0.689190808
E01014321,1.521007348
E01014322,1.532603445
E01014323,1.656476428
E01014324,1.475872912
E01014325,1.133605122
E01014326,1.48080162
E01014327,1.527740981
E01014328,2.284941106
E01014329,2.129693382
E01014330,3.393464767
E01014331,2.058885962
E01014332,1.899895759
E01014333,2.011358232
E01014334,2.695071062
E01014335,1.663376845
E01014336,2.762260178
E01014337,1.941168781
E01014338,1.461045912
E01014339,1.756970969
E01014340,2.138105835
E01014341,1.630171112
E01014342,2.593704375
E01014343,1.865669883
E01014344,2.257428686
E01014345,1.707688833
E01014346,1.001070651
E01014347,0.547012612
E01014348,1.237455074
E01014349,0.878993362
E01014350,0.491249109
E01014351,2.708033633
E01014352,0.172774692
E01014353,1.290649128
E01014354,4.448120013
E01014355,2.30934453
E01014356,2.194357104
E01014357,4.476111627
E01014358,3.386525767
E01014359,2.065269736
E01014360,1.824834267
E01014361,2.625016496
E01014362,1.253746837
E01014363,1.430502957
E01014364,2.992020907
E01014365,1.755800169
E01014366,1.994565277
E01014367,2.505714814
E01014368,2.577985562
E01014369,1.39950643
E01014370,0.074351895
E01014371,0.203792196
E01014372,0.052059911
E01014373,-0.388685971
E01014374,-0.459212977
E01014375,-0.530843517
E01014376,-0.484079767
E01014377,-0.580623578
E01014379,0.045064114
E01014380,-1.808100887
E01014381,-1.01944442
E01014382,-0.20176042
E01014383,-0.455325179
E01014384,-0.218923666
E01014385,-0.16389117
E01014386,-0.060124782
E01014387,0.053043458
E01014388,-0.156462269
E01014389,0.074923261
E01014390,0.771589062
E01014391,-0.131273284
E01014392,0.35300801
E01014393,-0.279696849
E01014394,0.07564974
E01014395,-0.141151033
E01014396,0.476821118
E01014397,-0.11887136
E01014398,0.189371516
E01014399,0.441732924
E01014400,0.315731293
E01014401,0.673561118
E01014402,0.186960976
E01014403,1.730830333
E01014404,0.877530629
E01014405,-0.584195901
E01014407,-0.417172484
E01014409,0.548210616
E01014410,-0.404044799
E01014411,-0.401716426
E01014412,-0.4744634
E01014413,-0.328499359
E01014414,0.40606721
E01014415,-0.402497542
E01014416,0.578013755
E01014417,-0.057365373
E01014418,-0.157062308
E01014419,-0.171157906
E01014420,0.808148725
E01014421,0.46532513
E01014422,0.345960423
E01014423,0.702904869
E01014424,0.504161723
E01014425,0.680184829
E01014426,1.252937172
E01014427,-0.485586913
E01014428,0.027200074
E01014429,-0.603708052
E01014430,-0.208584647
E01014431,0.31775383
E01014432,0.499810848
E01014433,0.274417993
E01014434,-0.190585228
E01014435,-0.910251715
E01014436,-0.463789537
E01014437,0.515320761
E01014438,0.436520239
E01014439,0.766153649
E01014440,0.077616387
E01014441,0.175045309
E01014442,0.189161675
E01014443,0.273183747
E01014444,0.204996571
E01014445,0.885091573
E01014446,-0.254392258
E01014447,1.069899536
E01014448,1.535239147
E01014449,1.108064726
E01014450,1.588868745
E01014451,1.716773706
E01014452,-0.179986258
E01014453,0.018782562
E01014454,-0.58047666
E01014455,0.581831947
E01014456,0.086287422
E01014457,0.077247473
E01014458,0.813557045
E01014459,0.061647341
E01014460,-0.316727178
E01014461,0.507551965
E01014462,1.408066219
E01014463,1.782928722
E01014464,1.23446184
E01014465,-0.288925192
E01014466,0.169039115
E01014467,-0.505583227
E01014468,-0.616115462
E01014469,1.459327851
E01014470,1.005358755
E01014471,1.297521884
E01014472,1.011861334
E01014473,-0.31581153
E01014474,0.259927054
E01014475,-0.478231302
E01014476,-0.527126006
E01014477,-0.497123003
E01014478,0.440001835
E01014479,-0.112357812
E01014480,0.188231067
E01014481,-1.071970864
E01014482,-0.667648105
E01014483,-0.790062319
E01014484,-0.614948114
E01014485,0.362890816
E01014486,1.246961218
E01014487,-0.127334969
E01014488,0.642494351
E01014489,1.113899184
E01014491,-0.147879798
E01014492,1.74436251
E01014493,1.697264324
E01014494,0.966815062
E01014495,1.734146527
E01014496,1.453892654
E01014497,1.978057792
E01014498,1.559540236
E01014499,1.622837566
E01014500,1.080559897
E01014501,1.75999382
E01014502,1.292630167
E01014504,0.31418291
E01014505,0.696625354
E01014506,0.417874728
E01014507,-0.496457502
E01014508,0.106789099
E01014509,-0.432970091
E01014510,0.193485817
E01014511,-0.008275242
E01014512,-0.054341058
E01014513,-0.433896563
E01014514,0.5079895
E01014515,1.922246418
E01014516,2.917738978
E01014517,2.079699934
E01014518,1.127404493
E01014519,1.128618262
E01014520,1.073468386
E01014521,1.667652213
E01014522,2.192081089
E01014523,1.731039314
E01014524,0.768908815
E01014525,0.735594807
E01014526,1.165108097
E01014527,1.314454955
E01014528,0.720318768
E01014529,1.717812037
E01014530,1.112071353
E01014531,0.3678552
E01014532,0.558266906
E01014533,0.526358933
E01014534,0.963823598
E01014535,0.280119994
E01014536,2.657190022
E01014537,0.939761737
E01014538,-0.536108428
E01014539,-0.179282206
E01014540,0.062276155
E01014542,-0.607775756
E01014544,-0.452476292
E01014545,-0.335502603
E01014546,-0.529605269
E01014547,-0.429621738
E01014548,0.086909609
E01014549,0.32359245
E01014550,-0.298825451
E01014551,-0.307019599
E01014552,-0.624478362
E01014553,-0.540133344
E01014554,-0.360321183
E01014555,-0.173025307
E01014556,-0.294554488
E01014557,-0.415597547
E01014558,-0.30357297
E01014559,-0.386599902
E01014560,-0.460559257
E01014561,-0.226953547
E01014562,-0.536054571
E01014563,-0.154322172
E01014564,0.02774132
E01014565,1.283198589
E01014566,0.790263453
E01014567,0.519112764
E01014568,0.765836035
E01014569,0.613352993
E01014570,0.306015319
E01014571,1.307743018
E01014572,1.376914122
E01014573,0.160722925
E01014574,0.697727386
E01014575,0.976013942
E01014576,0.59538779
E01014577,0.820283657
E01014578,1.518521569
E01014579,1.81926221
E01014580,3.602410871
E01014581,3.229971332
E01014582,2.593993528
E01014583,2.314295413
E01014584,2.124236071
E01014585,2.521699708
E01014586,1.128945741
E01014587,1.033323994
E01014588,2.043903474
E01014589,2.155505561
E01014590,1.358543505
E01014591,1.125446825
E01014592,1.037308369
E01014593,3.284369757
E01014594,2.919074167
E01014595,2.351999015
E01014596,3.170107292
E01014597,3.65251589
E01014598,0.950291525
E01014599,1.006519412
E01014600,1.815445361
E01014601,2.008264806
E01014602,2.337372627
E01014603,1.538931733
E01014605,3.006085549
E01014607,0.13889201
E01014608,1.997331945
E01014609,1.490239036
E01014610,2.189641348
E01014611,0.363810816
E01014612,0.858364171
E01014613,0.679122747
E01014614,0.649285616
E01014615,-0.511519724
E01014616,0.110363282
E01014617,-0.226468295
E01014618,-0.149900866
E01014619,-0.118376399
E01014620,-0.301736468
E01014621,-0.376008097
E01014622,0.772183466
E01014623,0.866071778
E01014624,1.249918613
E01014626,1.368852525
E01014627,1.04812405
E01014629,1.028603824
E01014630,1.733041283
E01014631,1.911617047
E01014632,1.388707613
E01014633,0.936366998
E01014634,0.507570213
E01014635,0.743137728
E01014636,2.070294099
E01014637,0.625972554
E01014638,3.337374998
E01014639,2.435023897
E01014640,1.841978996
E01014641,0.730446075
E01014642,0.718464302
E01014643,1.650980725
E01014644,1.171155639
E01014645,1.718000524
E01014646,1.50041302
E01014647,1.68216397
E01014648,0.57968575
