,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
7747,7747,E01007953,0.857968736,E01007953,Sheffield 033B,"1,570",1.15,1371
7748,7748,E01007954,-0.124902667,E01007954,Sheffield 033C,"1,583",0.37,4276
7749,7749,E01007955,-0.32271581,E01007955,Sheffield 041A,"1,320",0.4,3322
7750,7750,E01007956,-0.544309443,E01007956,Sheffield 041B,"2,063",29.67,70
7751,7751,E01007957,-0.6207614,E01007957,Sheffield 041C,"1,657",0.38,4400
7752,7752,E01007958,-0.672989438,E01007958,Sheffield 041D,"1,407",0.65,2179
7753,7753,E01007959,-0.660442969,E01007959,Sheffield 041E,"1,431",0.5,2886
7754,7754,E01007960,-0.048953446,E01007960,Sheffield 029B,"1,607",0.23,6984
7755,7755,E01007961,0.241639593,E01007961,Sheffield 033D,"1,562",1.46,1074
7756,7756,E01007962,0.490456324,E01007962,Sheffield 029C,"1,362",0.12,11651
7757,7757,E01007963,2.803981137,E01007963,Sheffield 045A,"1,413",0.61,2305
7758,7758,E01007964,2.508786147,E01007964,Sheffield 049A,"1,524",0.42,3665
7759,7759,E01007965,2.939859624,E01007965,Sheffield 044A,"1,873",0.28,6675
7760,7760,E01007966,1.972073654,E01007966,Sheffield 049B,"1,468",0.79,1858
7761,7761,E01007967,1.964954044,E01007967,Sheffield 045B,"1,804",0.5,3581
7762,7762,E01007968,2.574525576,E01007968,Sheffield 049C,"1,427",0.43,3350
7763,7763,E01007969,3.638496797,E01007969,Sheffield 044B,"1,633",0.68,2398
7764,7764,E01007970,5.810650906,E01007970,Sheffield 049D,"1,602",0.67,2374
7765,7765,E01007971,0.950779668,E01007971,Sheffield 037C,"1,505",0.5,2986
7766,7766,E01007972,1.126853004,E01007972,Sheffield 044C,"1,369",0.6,2269
7767,7767,E01007973,0.740401137,E01007973,Sheffield 037D,"1,518",0.37,4123
7768,7768,E01007974,1.690215525,E01007974,Sheffield 044D,"1,402",0.97,1450
7769,7769,E01007975,2.148688803,E01007975,Sheffield 051A,"1,636",0.27,6017
7770,7770,E01007976,1.830661278,E01007976,Sheffield 051B,"1,458",0.33,4388
7771,7771,E01007977,2.857164615,E01007977,Sheffield 051C,"1,592",0.31,5104
7772,7772,E01007978,0.170118437,E01007978,Sheffield 053A,"1,607",0.26,6087
7773,7773,E01007979,2.482345713,E01007979,Sheffield 051D,"1,887",0.4,4760
7774,7774,E01007980,0.176564207,E01007980,Sheffield 053B,"1,522",0.15,10126
7775,7775,E01007981,0.440622711,E01007981,Sheffield 053C,"1,611",0.49,3311
