,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
11131,11131,E01011461,-0.27174235,E01011461,Leeds 021D,"1,489",0.73,2034
11132,11132,E01011462,0.39387788,E01011462,Leeds 028C,"1,669",0.37,4491
11133,11133,E01011463,0.901678717,E01011463,Leeds 028D,"1,616",0.27,5941
11134,11134,E01011464,-0.059393528,E01011464,Leeds 028E,"1,674",0.37,4546
11135,11135,E01011465,0.245265302,E01011465,Leeds 027E,"1,639",0.39,4194
11136,11136,E01011466,2.411986131,E01011466,Leeds 094A,"1,431",0.27,5332
11137,11137,E01011467,3.150906578,E01011467,Leeds 112A,"1,749",0.74,2357
11138,11138,E01011468,2.607338968,E01011468,Leeds 112B,"1,826",2.31,790
11139,11139,E01011469,0.775994618,E01011469,Leeds 094B,"1,488",0.81,1846
11140,11140,E01011470,1.928945172,E01011470,Leeds 112C,"1,162",1.55,749
11141,11141,E01011471,2.074832308,E01011471,Leeds 092A,"1,448",0.36,4018
11142,11142,E01011472,2.263388795,E01011472,Leeds 092B,"1,631",0.31,5346
11143,11143,E01011473,2.168174964,E01011473,Leeds 092C,"1,593",0.33,4765
11144,11144,E01011474,2.630690621,E01011474,Leeds 092D,"1,369",0.39,3539
11145,11145,E01011475,1.993396224,E01011475,Leeds 094C,"1,606",0.27,6049
11146,11146,E01011476,1.614959354,E01011476,Leeds 094D,"1,195",0.19,6273
11147,11147,E01011477,0.692530033,E01011477,Leeds 045A,"1,989",0.53,3732
11148,11148,E01011478,-0.011289137,E01011478,Leeds 056A,"1,844",0.17,10841
11149,11149,E01011479,-0.498186903,E01011479,Leeds 056B,"1,614",0.11,14071
11150,11150,E01011480,0.183849233,E01011480,Leeds 045B,"1,682",0.27,6271
11151,11151,E01011481,0.293966977,E01011481,Leeds 056C,"1,905",0.26,7321
11152,11152,E01011482,0.377320373,E01011482,Leeds 056D,"1,720",0.49,3546
11153,11153,E01011483,1.065639089,E01011483,Leeds 056E,"1,674",0.31,5390
11154,11154,E01011484,2.17750299,E01011484,Leeds 033A,"1,543",0.42,3687
11155,11155,E01011485,1.636981201,E01011485,Leeds 033B,"1,587",0.49,3258
11156,11156,E01011488,1.012727301,E01011488,Leeds 045C,"1,422",0.47,3016
11157,11157,E01011489,0.584842619,E01011489,Leeds 045D,"1,742",0.4,4359
11158,11158,E01011490,0.692262321,E01011490,Leeds 099A,"3,357",0.85,3947
11159,11159,E01011491,1.762073745,E01011491,Leeds 101A,"1,443",0.2,7179
11160,11160,E01011492,2.271334184,E01011492,Leeds 101B,"1,532",0.33,4599
11161,11161,E01011493,1.802012381,E01011493,Leeds 101C,"1,595",1.48,1081
11162,11162,E01011494,1.234713056,E01011494,Leeds 101D,"1,470",0.23,6287
11163,11163,E01011496,0.023331863,E01011496,Leeds 100A,"1,413",1.37,1028
11164,11164,E01011497,1.763188477,E01011497,Leeds 101E,"1,662",0.45,3726
11165,11165,E01011499,0.273716115,E01011499,Leeds 105C,"3,227",2.29,1407
11166,11166,E01011500,0.399057764,E01011500,Leeds 105D,"1,498",1.22,1230
11167,11167,E01011502,1.518804913,E01011502,Leeds 099C,"1,355",0.59,2293
11168,11168,E01011504,2.055514824,E01011504,Leeds 032A,"1,493",0.34,4395
11169,11169,E01011505,0.539572662,E01011505,Leeds 025A,"1,584",0.78,2025
11170,11170,E01011506,0.055365864,E01011506,Leeds 025B,"1,388",0.21,6526
11171,11171,E01011507,-0.089811097,E01011507,Leeds 025C,"1,537",0.31,5018
11172,11172,E01011508,-0.331149923,E01011508,Leeds 024A,"1,351",0.29,4716
11173,11173,E01011509,0.334908865,E01011509,Leeds 023A,"1,345",0.34,3940
11174,11174,E01011510,2.611541636,E01011510,Leeds 025D,"1,574",0.38,4178
11175,11175,E01011511,0.194392197,E01011511,Leeds 023B,"1,372",0.33,4168
11176,11176,E01011512,-0.232413139,E01011512,Leeds 023C,"1,693",0.37,4586
11177,11177,E01011513,0.137896971,E01011513,Leeds 031A,"2,155",0.8,2701
11178,11178,E01011514,-0.266454192,E01011514,Leeds 025E,"1,619",0.32,5127
